,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
128,44,2000,90,0,0.0,147974.00324417683,100646.60251872809,-31.983591501104566,102276.66630334944,122970.4080476116,20.233101539392344,250250.66954752625,223617.01056633965,-10.642792296756864,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 3026.770970373911, 2886.842321760645, 3473.881134304148, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 5285.053370356946, 6000.0, 4644.928340638684, 4000.0, 4491.418860453456, 6000.0, 5412.261359075528, 6000.0, 4000.0, 4902.9241942386]]"
129,45,2500,90,0,0.0,148053.5018986329,98721.73461442633,-33.32022995172537,107371.11992471316,128876.52400888184,20.02903955854043,255424.62182334613,227598.25862330812,-10.894158519801177,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.6690905838786, 3307.317284875386, 2500.0, 2500.309590398437, 3539.637432346318, 3419.0825435891193, 4499.999999910777, 4499.999999999974, 4499.991066727126, 4499.9869350207755], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 5000.000000000001, 6173.159076073992, 6999.999999999946, 6089.77981829491, 6999.999999999953, 5000.000000000063, 5000.0, 6999.98687341076, 5651.092572205847, 6321.427794741467]]"
130,46,2500,90,0,0.0,148104.63016643046,117472.39419378473,-20.68283478931293,106611.49155824087,122899.85743622364,15.278245937572859,254716.12172467133,240372.2516300084,-5.631316148165748,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2542.294611383104, 2539.2175389082654, 2539.2175389187687, 3273.261624640269, 3343.231435751887, 3257.46242296128, 3850.2723751080407, 4464.149170011665, 4445.165528430074, 4459.393764325578], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 6943.706096039781, 5039.21753497958, 5039.217534709802, 6945.437706175879, 5031.557898387462, 5936.281123709617, 6945.340152186257, 5038.83256578227, 6950.656122504151, 5038.83257739624]]"
131,47,2500,90,0,0.0,147990.18153107318,113680.77310092749,-23.183570744483355,108142.14776717185,125649.10990052603,16.188842643523568,256132.32929824502,239329.8830014535,-6.560064613017458,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.0, 3303.3449863843716, 3200.49686609874, 2500.0, 3474.149260953901, 3616.741052169662, 4500.0, 4499.993286726686, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 6999.995154220097, 5913.947097757477, 6298.66097073721, 7000.0, 5000.0, 5521.35445429239, 5000.0, 7000.0, 6079.466466167994, 5022.896435458641]]"
132,48,3000,90,0,0.0,148144.92913162912,110967.96193789503,-25.094998128961787,125573.93170891266,128790.21448111374,2.5612662822858856,273718.8608405418,239758.17641900879,-12.407140785711949,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.000000005216, 3000.0, 3000.0, 3886.598305551057, 3637.6347780035485, 4247.375117017821, 4294.010819282616, 5000.0, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 7019.56947575864, 6000.0, 8000.0, 6000.0, 8000.0, 6674.269258408838, 8000.0, 6000.0, 7051.801709924066, 8000.0]]"
133,49,3000,90,0,0.0,148068.96410142927,111204.56482493573,-24.896776647428236,120384.14269145814,129270.52643142689,7.381689599056539,268453.10679288744,240475.09125636262,-10.421937697338688,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0, 3000.0, 3853.6981617334914, 3842.6421241058524, 3780.1544319800614, 4504.313660981528, 4462.005063791784, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 8000.0, 7016.216323681461, 6000.0, 6000.0, 7083.674752361281, 7999.998384782265, 6462.534312048448, 7999.999999999999, 6000.0, 8000.0]]"
134,50,3000,90,0,0.0,148035.4056614911,111206.7398077603,-24.878282117148377,118605.72480788777,128129.75722047486,8.029993854018162,266641.13046937884,239336.4970282351,-10.240218151295078,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.000000000185, 3000.0, 3000.0000000015857, 4039.172555444494, 3000.0, 4415.858270005012, 3630.7142022571957, 4158.782687358396, 4999.999999999978, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 7282.235748488521, 8000.0, 6000.000000000684, 7484.317926521769, 6461.94452362162, 7999.999999999975, 6904.735889775955, 6000.000000003702, 7999.999999984403, 6000.000000012911]]"
135,51,2000,90,0,15.0,137191.6752572247,132372.19990364794,-3.512950289833979,119672.71205153696,123794.31118272417,3.4440592684255726,256864.38730876165,256166.51108637213,-0.27169053277542954,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2686.998327886824, 3158.945302107938, 3388.564861462615, 3711.7706793572897, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 6000.0, 4628.314225392676, 4000.0, 5269.761697721278, 6000.0, 4024.7206766181016, 6000.0, 5048.17829502739, 6000.0, 4016.012112824088]]"
136,52,2000,90,0,15.0,135611.0737176367,132243.63111464566,-2.483161965078587,119292.7259841336,125224.0867595513,4.972105990944147,254903.79970177027,257467.717874197,1.0058375651623994,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000005, 2000.0000000000002, 2000.0000000000002, 2000.0000000000005, 2738.822273539582, 3187.7035189382705, 3307.4581498036705, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 4684.030646559291, 5334.24139806018, 6000.0, 5189.960324098124, 6000.0, 4590.842997927539, 4014.5143776267128, 5999.99999998375, 4972.939050749551]]"
137,53,2000,90,0,15.0,136845.94424932904,135856.8817166841,-0.7227561898677177,113410.6674892731,123536.0536162424,8.928072068641168,250256.6117386021,259392.9353329265,3.6507821035583565,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0068989713038, 2550.2101236348217, 2000.0000000000014, 2000.0000000000002, 3025.468631296905, 2849.0793463822292, 3434.0279870438735, 3999.999999999999, 4000.0, 3999.913172444497], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4887.927726393709, 5252.823792102441, 5999.999999999996, 4000.0, 4050.7540335629997, 5999.9999999999945, 5999.999999999997, 4094.3289765158515, 5999.945869454839, 5029.109985225886]]"
138,54,2500,90,0,15.0,137295.39572700873,130767.48743802616,-4.754644723820405,123163.20880281106,128375.19746074686,4.231774008324506,260458.60452981977,259142.684898773,-0.5052317750923478,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.000155076896, 2500.0, 2500.0, 3667.6867035272144, 3303.7446682428163, 4159.276638864698, 4500.0, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 5710.356490993307, 6459.328592325401, 5000.0, 7000.0, 5678.117503672701, 5000.0, 6504.584946035864, 7000.0, 5000.0, 5678.565483908212]]"
139,55,2500,90,0,15.0,137883.10199563063,132979.70090302825,-3.5562016096488462,127944.57296432334,128483.4303397054,0.42116469882026564,265827.67495995393,261463.13124273365,-1.6418695750462342,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 3081.761988438359, 2778.4905392149913, 2500.0000000000023, 2556.848328364116, 3582.5262424382177, 3810.0458659227143, 4499.99999999749, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 7000.0, 7000.0, 6197.496220833955, 5000.000000000002, 5523.3936804799605, 5000.000000000001, 7000.0, 6061.569502215868, 5000.097635819224, 7000.0]]"
140,56,2500,90,0,15.0,142526.42905849134,138640.56522109066,-2.7264163306904763,130115.54561324356,128370.32704725607,-1.3412836704193647,272641.9746717349,267010.8922683468,-2.0653761806735798,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.0000000000005, 3509.6120334160846, 2500.0000000000005, 2856.1205631154994, 4500.0, 3244.593144450508, 3656.6683019776015, 4085.672838889339, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 5000.0, 6999.999999999999, 5000.0, 5798.354366984117, 6999.999999999999, 5000.0, 7000.0, 7000.0, 7000.0, 7000.0]]"
141,57,3000,90,0,15.0,140476.18586506235,134855.38540088994,-4.001247919395819,130111.60536232621,131462.1460288512,1.037986321638319,270587.79122738854,266317.5314297411,-1.5781420803494073,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0000000000005, 3000.0, 3000.0008463372246, 3452.0058803203483, 4311.616159888648, 4120.764568278029, 3804.4756998729586, 4443.40192729923, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 7256.904368739484, 8000.0, 6477.502572818481, 6000.0, 6000.0, 6870.757452313196, 8000.0, 8000.0, 6000.0, 8000.0]]"
142,58,3000,90,0,15.0,138590.60232702564,135008.5241720527,-2.5846472234246227,128236.34797948258,132510.97096841858,3.3333942024143757,266826.9503065082,267519.49514047126,0.25954830768312626,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0000000000005, 3000.0, 3649.799841608618, 3889.9640311314442, 4359.206346557607, 4086.275447980226, 5000.0, 5000.0, 4999.999999999998], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 6000.0, 8000.0, 7008.311407391672, 8000.0, 6000.000000000006, 8000.0, 6890.478876266829, 6821.956503296828, 7999.999999999999, 6000.0]]"
143,59,3000,90,0,15.0,140561.58163534303,131461.60811803825,-6.474011896730585,133480.92510784828,134116.80986618059,0.4763862385719408,274042.5067431913,265578.4179842188,-3.088604340823768,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0, 3000.0, 3019.9220340672373, 3977.298942256399, 3775.6557162787276, 4446.817010810881, 5000.0, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 6608.920481825601, 7300.23511854006, 8000.0, 6000.0, 6317.575438371843, 8000.0, 8000.0, 8000.0, 6000.0, 6770.522474811759]]"
144,60,2000,90,0,30.0,132437.34659817728,134982.16823675254,1.9215287107015209,121539.49837845723,126476.8037487458,4.062305206258539,253976.84497663451,261458.97198549836,2.9459878555276116,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2742.3512893597954, 3334.0907409969004, 3388.995529493319, 3657.0540409496616, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 6000.0, 5308.277640757582, 4666.322130615223, 4000.0, 5645.8407427603715, 4000.0, 6000.0, 4507.060607386531, 6000.0, 5062.115368193509]]"
145,61,2000,90,0,30.0,133982.7608092204,136881.37493451012,2.1634231954789254,123219.80364883624,123337.77615241427,0.0957415123905228,257202.56445805664,260219.15108692436,1.172844693529349,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2553.7773286074844, 2587.949459573753, 2636.5026867404476, 2987.0079018697725, 3635.3542428573774, 3391.402894454747, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 6000.0, 4000.0000119614533, 5338.093151095824, 6000.0, 4115.234645232171, 4919.88522545516, 4355.244764435695, 6000.0, 6000.0, 4000.0]]"
146,62,2000,90,0,30.0,132896.00309137753,136403.44584341132,2.639238705788707,125554.978719025,126007.55912975037,0.36046393009884364,258450.98181040253,262411.0049731617,1.5322144009745653,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0012554513737, 2000.0000000000002, 2000.003268105271, 2559.6563906375695, 2653.4332114682375, 3120.422590748461, 4000.0, 3387.717593109368, 4000.0, 3999.999999988102], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 5157.723602624928, 6000.0, 4405.21051865598, 4000.0, 6000.0, 5240.450345121584, 4000.0, 6000.0, 6000.0, 4719.741991386405]]"
147,63,2500,90,0,30.0,133920.80266015598,136025.56485709487,1.5716469399306348,130146.82817410679,130375.88656214142,0.17599997729348887,264067.63083426276,266401.4514192363,0.8837965401516149,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.000000001242, 2500.0, 3004.83870058998, 3359.9885263215383, 3738.1963880082394, 4198.949978537619, 4500.0, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 6135.305667297844, 7000.0, 5000.0, 5407.763809415927, 6999.990745208523, 6188.921108235698, 5428.350547314257, 5000.0, 7000.0, 6250.475640435065]]"
148,64,2500,90,0,30.0,133280.2111163411,136025.37650012982,2.0596946544393275,132427.0148725731,129929.55594951368,-1.8859134788038447,265707.2259889142,265954.9324496435,0.09322533845565584,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.0, 2500.000357610046, 2931.516260506083, 3599.5131521515614, 3487.7743177730854, 3915.0421676731776, 4500.0, 4500.0, 4499.998883456195], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 5000.0, 5636.487188995311, 7000.0, 6260.883782069861, 5217.065071746207, 6999.99999688097, 6403.68399163274, 7000.0, 5000.0, 5710.801621968563]]"
149,65,2500,90,0,30.0,131467.39120257212,137188.04340978057,4.351384898475513,129889.33088523435,129754.59586978608,-0.10373062554869673,261356.72208780647,266942.63927956665,2.137277031613333,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 2500.0, 2500.0, 2813.839045863892, 3295.4257188015304, 3585.130738024638, 3128.3517158653267, 4500.0, 3827.802169507959, 4500.0, 4500.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 7000.0, 5000.0, 6073.3983988190375, 5000.0, 5583.471553796293, 7000.0, 5000.0, 7000.0, 7000.0, 6027.793776546256]]"
150,66,3000,90,0,30.0,132286.78042577978,138373.58400837355,4.601218325068244,134229.5615976677,132775.32700369993,-1.0833936851605046,266516.34202344745,271148.9110120735,1.738193220518727,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0, 3564.43824428255, 3945.903311313328, 3651.362530331949, 4251.418665940172, 4308.374511748388, 5000.0, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 8000.0, 6000.0, 8000.0, 6985.0345036697445, 6000.0, 8000.0, 6000.0, 7017.95602910831, 6000.0, 8000.0]]"
151,67,3000,90,0,30.0,135763.0714380518,138581.41271817658,2.075926281183753,136110.3021910368,133858.9074861805,-1.6540957360423512,271873.37362908863,272440.32020435703,0.2085333211195144,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0000000000005, 3000.0, 3458.7435047985564, 4421.277386842392, 4082.5572008315926, 3974.076859100067, 4506.399861021646, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 6000.0, 6856.229824384786, 7999.999999999999, 7999.999999999999, 6745.403007030361, 6000.0, 7999.999999999999, 8000.0, 8000.0, 6000.0]]"
152,68,3000,90,0,30.0,131946.26848673227,136223.2140703007,3.241429736983039,132296.80320939026,133815.39357627396,1.1478662598371163,264243.0716961225,270038.6076465747,2.193259377909809,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 3000.0, 3000.0, 3000.0, 3772.7457352370884, 3013.6372150127954, 4262.87362994679, 5000.0, 4237.5937920147, 5000.0, 5000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 7252.98779460017, 8000.0, 6579.793161345084, 7136.070384223725, 6000.0, 6000.0, 6983.645288391104, 8000.0, 6000.0, 8000.0]]"
